_id,title,title_untranslated,description,release_date,language,post_image_url,backdrop_image_url,average_rating,tagline,minutes,budget,revenue,genre
670,Oldboy,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",2003-11-21,ko,https://www.themoviedb.org/t/p/w300/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,https://www.themoviedb.org/t/p/w300/hKNGaQFzg4RxyMWIGGnYGW5b2Xh.jpg,8.3,"Laugh, and the world laughs with you. Weep, and you weep alone.",120,3000000,14980005,Action
28,Apocalypse Now,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",1979-08-15,en,https://www.themoviedb.org/t/p/w300/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,https://www.themoviedb.org/t/p/w300/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,8.3,This is the end...,147,31500000,150000000,Drama
615457,Nobody,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",2021-03-18,en,https://www.themoviedb.org/t/p/w300/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,https://www.themoviedb.org/t/p/w300/uWeffFhprUohUL5GO3YfQqdsVrI.jpg,8.3,Never underestimate a nobody.,92,17000000,61779301,Action
335,Once Upon a Time in the West,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",1968-12-21,it,https://www.themoviedb.org/t/p/w300/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,https://www.themoviedb.org/t/p/w300/h31SOVlekuHXsMWVGxI8nPPfY82.jpg,8.3,There were three men in her life. One to take her… one to love her —and one to kill her.,166,5000000,5380118,Drama
1585,It's a Wonderful Life,It's a Wonderful Life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",1946-12-20,en,https://www.themoviedb.org/t/p/w300/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,https://www.themoviedb.org/t/p/w300/rqmE0aFFerz8E8PkGOKPAoIY5Ax.jpg,8.3,It's a wonderful laugh! It's a wonderful love!,130,3180000,9644124,Drama
3082,Modern Times,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,1936-02-11,en,https://www.themoviedb.org/t/p/w300/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,https://www.themoviedb.org/t/p/w300/qFWnaG1fVIloWZho6I0td43MpRD.jpg,8.3,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!",87,1500000,8500000,Comedy
290098,The Handmaiden,아가씨,"1930s Korea, in the period of Japanese occupation, a young woman is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate with her domineering uncle, but she's involved in something greater that will soon be revealed.",2016-06-01,ko,https://www.themoviedb.org/t/p/w300/xV3H7UmImtZ6adpwTbdOrZS0MvR.jpg,https://www.themoviedb.org/t/p/w300/eUKJrORgXWAMFoBwTqJgwqSFprs.jpg,8.3,"""My saviour who came to ruin my life. My Tamako, my Sookee.""",145,8575000,37767206,Drama
265177,Mommy,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",2014-05-22,fr,https://www.themoviedb.org/t/p/w300/iUN8FpWSjrHx0b8lPnBuIoLnd67.jpg,https://www.themoviedb.org/t/p/w300/pwoj3pRch3KKvq8t2plgpe5GDH5.jpg,8.3,Loving people doesn't save them,138,4900000,3494070,Drama
10376,The Legend of 1900,La leggenda del pianista sull'oceano,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",1998-10-28,it,https://www.themoviedb.org/t/p/w300/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,https://www.themoviedb.org/t/p/w300/u5RyW1HUKsFZ5x2Vfh2B1nNJHhC.jpg,8.3,An epic story of a man who could do anything... except be ordinary,170,9000000,21057208,Drama
5156,Bicycle Thieves,Ladri di biciclette,A working man's livelihood is threatened when someone steals his bicycle.,1948-11-24,it,https://www.themoviedb.org/t/p/w300/ihLPR2hiHljvvdTzHk6NeNTVMXf.jpg,https://www.themoviedb.org/t/p/w300/kTUUiKGKrdRhJsCcYT3Ivtfuuzh.jpg,8.3,The Prize Picture They Want to Censor!,89,133000,361712,Drama
470044,The Hate U Give,The Hate U Give,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",2018-10-19,en,https://www.themoviedb.org/t/p/w300/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,https://www.themoviedb.org/t/p/w300/5AijK8OxcTzuT8z6aEcc3kO96eG.jpg,8.3,Two worlds. One voice. No going back.,133,23000000,34934009,Crime
10494,Perfect Blue,パーフェクトブルー,A retired pop singer turned actress' sense of reality is shaken when she is stalked by an obsessed fan and seemingly a ghost of her past.,1997-07-25,ja,https://www.themoviedb.org/t/p/w300/79vujbsWEbX4dzffBV541QXN6sf.jpg,https://www.themoviedb.org/t/p/w300/1YRtgjLb5xxUb2rsNRnr54Oc0B2.jpg,8.3,The color of illusion is Perfect Blue.,81,830000,112536,Animation
517814,Capernaum,کفرناحوم,"Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.",2018-10-06,ar,https://www.themoviedb.org/t/p/w300/mFnfTVADj8yOxwzprYOmTPselk8.jpg,https://www.themoviedb.org/t/p/w300/8e0ETQmrgcP6R8TaVjd7o9NCGj9.jpg,8.3,It takes courage to hope.,126,4000000,64978931,Drama
37257,Witness for the Prosecution,Witness for the Prosecution,"When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.",1957-12-17,en,https://www.themoviedb.org/t/p/w300/bCj4EfuehAlgBwVd3diyWyhuuau.jpg,https://www.themoviedb.org/t/p/w300/evUB9YKE5IPPtQOchcEF6hS90BO.jpg,8.3,The most electrifying entertainment of our time!,116,3000000,9000000,Crime
603,The Matrix,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",1999-03-30,en,https://www.themoviedb.org/t/p/w300/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg,https://www.themoviedb.org/t/p/w300/fNG7i7RqMErkcqhohV2a6cV1Ehy.jpg,8.2,Welcome to the Real World.,136,63000000,463517383,Action
475557,Joker,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",2019-10-02,en,https://www.themoviedb.org/t/p/w300/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,https://www.themoviedb.org/t/p/w300/n6bUvigpRFqSwmPp1m2YADdbRBc.jpg,8.2,Put on a happy face.,122,55000000,1074251311,Crime
11324,Shutter Island,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",2010-02-14,en,https://www.themoviedb.org/t/p/w300/56utveUWJwmG12YU7c2zKw6pbRZ.jpg,https://www.themoviedb.org/t/p/w300/U8QRD7jvTXEYsUXq74IFKaSiL5.jpg,8.2,Some places never let you go.,138,80000000,294800000,Drama
16869,Inglourious Basterds,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",2009-08-19,en,https://www.themoviedb.org/t/p/w300/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,https://www.themoviedb.org/t/p/w300/bPnPsyo09tLRnTOb7AlsBsgnbhP.jpg,8.2,Once upon a time in Nazi occupied France...,153,70000000,321455689,Action
11,Star Wars,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,1977-05-25,en,https://www.themoviedb.org/t/p/w300/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,https://www.themoviedb.org/t/p/w300/zqkmTXzjkAgXmEWLRsY4UpTWCeo.jpg,8.2,"A long time ago in a galaxy far, far away...",121,11000000,775398007,Action
354912,Coco,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",2017-10-27,en,https://www.themoviedb.org/t/p/w300/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,https://www.themoviedb.org/t/p/w300/gKZAQ3b9yApxFunUBlS5Mp74QG4.jpg,8.2,The celebration of a lifetime,105,175000000,800526015,Adventure
98,Gladiator,Gladiator,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",2000-05-01,en,https://www.themoviedb.org/t/p/w300/ehGpN04mLJIrSnxcZBMvHeG0eDc.jpg,https://www.themoviedb.org/t/p/w300/swpjSgGmBCx6QgfO4rgv5vBzqHL.jpg,8.2,A Hero Will Rise.,155,103000000,465361176,Action
694,The Shining,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",1980-05-23,en,https://www.themoviedb.org/t/p/w300/b6ko0IKC8MdYBBPkkA1aBPLe2yz.jpg,https://www.themoviedb.org/t/p/w300/AdKA2F1SzYPhSZdEbjH1Zh75UVQ.jpg,8.2,"He came as the caretaker, but this hotel had its own guardians - who'd been there a long time",144,19000000,44781695,Horror
857,Saving Private Ryan,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",1998-07-24,en,https://www.themoviedb.org/t/p/w300/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg,https://www.themoviedb.org/t/p/w300/hjQp148VjWF4KjzhsD90OCMr11h.jpg,8.2,The mission is a man.,169,70000000,481840909,Drama
1124,The Prestige,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",2006-10-19,en,https://www.themoviedb.org/t/p/w300/gcphM7ZLxS5HPeCZgjZobfz907x.jpg,https://www.themoviedb.org/t/p/w300/mfJepkInUbiZ0mFXFhDNz8ko6Zr.jpg,8.2,Are You Watching Closely?,130,40000000,109676311,Drama
1422,The Departed,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",2006-10-05,en,https://www.themoviedb.org/t/p/w300/kWWAt2FMRbqLFFy8o5R4Zr8cMAb.jpg,https://www.themoviedb.org/t/p/w300/9RuC3UD6mNZ0p1J6RbfJDUkQ03i.jpg,8.2,Lies. Betrayal. Sacrifice. How far will you take it?,151,90000000,291465000,Crime
77,Memento,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",2000-10-11,en,https://www.themoviedb.org/t/p/w300/yuNs09hvpHVU1cBTCAk9zxsL2oW.jpg,https://www.themoviedb.org/t/p/w300/q2CtXYjp9IlnfBcPktNkBPsuAEO.jpg,8.2,Some memories are best forgotten.,113,9000000,39723096,Mystery
500,Reservoir Dogs,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",1992-09-02,en,https://www.themoviedb.org/t/p/w300/AjTtJNumZyUDz33VtMlF1K8JPsE.jpg,https://www.themoviedb.org/t/p/w300/g6R1OT7ETBLGLeUJOE0pOiAFHcI.jpg,8.2,Every dog has his day.,99,1200000,2859750,Crime
324786,Hacksaw Ridge,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",2016-10-07,en,https://www.themoviedb.org/t/p/w300/fTuxNlgEm04PPFkr1xfK94Jn8BW.jpg,https://www.themoviedb.org/t/p/w300/yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg,8.2,One of the greatest heroes in American history never fired a bullet.,139,40000000,175302354,Drama
185,A Clockwork Orange,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",1971-12-19,en,https://www.themoviedb.org/t/p/w300/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,https://www.themoviedb.org/t/p/w300/keblhZFIZYiWflmURWNHEuS2jqL.jpg,8.2,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.",137,2200000,26589000,Drama
